Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2010","2010","1000 SLC","127176099","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2011","2011","1000 SLC","144094302","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2012","2012","1000 SLC","179796864","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2013","2013","1000 SLC","130917600","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2014","2014","1000 SLC","159637982","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2015","2015","1000 SLC","178944951","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2016","2016","1000 SLC","193728430","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2017","2017","1000 SLC","266976619","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2018","2018","1000 SLC","197520090","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2019","2019","1000 SLC","260531566","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2020","2020","1000 SLC","228632868","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2021","2021","1000 SLC","248751629","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","56","Gross Production Value (current thousand SLC)","01540","Yams","2022","2022","1000 SLC","259938096","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1991","1991","1000 SLC","29677","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1992","1992","1000 SLC","26470","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1993","1993","1000 SLC","31668","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1994","1994","1000 SLC","32519","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1995","1995","1000 SLC","36259","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1996","1996","1000 SLC","39672","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1997","1997","1000 SLC","44541","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1998","1998","1000 SLC","49694","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","1999","1999","1000 SLC","46189","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2000","2000","1000 SLC","38410","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2001","2001","1000 SLC","29260","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2002","2002","1000 SLC","51304","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2003","2003","1000 SLC","50445","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2004","2004","1000 SLC","49149","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2005","2005","1000 SLC","47151","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2006","2006","1000 SLC","56925","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2007","2007","1000 SLC","56630","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2008","2008","1000 SLC","75810","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2009","2009","1000 SLC","56364","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2010","2010","1000 SLC","78739","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2011","2011","1000 SLC","66773","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2012","2012","1000 SLC","93380","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2013","2013","1000 SLC","95810","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2014","2014","1000 SLC","73994","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2015","2015","1000 SLC","96397","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2016","2016","1000 SLC","83775","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2018","2018","1000 SLC","324894","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2019","2019","1000 SLC","484000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2020","2020","1000 SLC","450180","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2021","2021","1000 SLC","585200","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01323","Oranges","2022","2022","1000 SLC","489900","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1991","1991","1000 SLC","48400","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1992","1992","1000 SLC","43382","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1993","1993","1000 SLC","41790","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1994","1994","1000 SLC","48300","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1995","1995","1000 SLC","55920","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1996","1996","1000 SLC","67500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1997","1997","1000 SLC","78030","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1998","1998","1000 SLC","79060","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1999","1999","1000 SLC","75840","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2000","2000","1000 SLC","68730","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2001","2001","1000 SLC","80190","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2002","2002","1000 SLC","79050","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2003","2003","1000 SLC","93000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2004","2004","1000 SLC","73125","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2005","2005","1000 SLC","86180","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2006","2006","1000 SLC","100375","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2007","2007","1000 SLC","112812","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2008","2008","1000 SLC","124690","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2009","2009","1000 SLC","124740","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2010","2010","1000 SLC","121360","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2011","2011","1000 SLC","123120","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2012","2012","1000 SLC","154000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2013","2013","1000 SLC","160930","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2014","2014","1000 SLC","175500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2015","2015","1000 SLC","188000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2016","2016","1000 SLC","214720","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2018","2018","1000 SLC","312945","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2019","2019","1000 SLC","297975","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2020","2020","1000 SLC","297450","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2021","2021","1000 SLC","306000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2022","2022","1000 SLC","286400","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1991","1991","1000 SLC","63800","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1992","1992","1000 SLC","57200","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1993","1993","1000 SLC","48300","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1994","1994","1000 SLC","57600","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1995","1995","1000 SLC","72500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1996","1996","1000 SLC","80500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1997","1997","1000 SLC","60000","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1998","1998","1000 SLC","108732","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1999","1999","1000 SLC","154380","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2000","2000","1000 SLC","138700","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2001","2001","1000 SLC","106500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2002","2002","1000 SLC","116640","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2003","2003","1000 SLC","123200","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2004","2004","1000 SLC","140650","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2005","2005","1000 SLC","163200","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2006","2006","1000 SLC","138510","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2007","2007","1000 SLC","157590","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2008","2008","1000 SLC","194400","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2009","2009","1000 SLC","174790","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2010","2010","1000 SLC","204768","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2011","2011","1000 SLC","213144","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2012","2012","1000 SLC","303968","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2013","2013","1000 SLC","260341","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2014","2014","1000 SLC","361250","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2015","2015","1000 SLC","364500","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2016","2016","1000 SLC","373183","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2018","2018","1000 SLC","504475","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2019","2019","1000 SLC","492414","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2020","2020","1000 SLC","471013","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2021","2021","1000 SLC","525600","A","Official figure"
"QV","Value of Agricultural Production","788","Tunisia","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2022","2022","1000 SLC","439640","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","1997","1997","1000 SLC","18123000","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","1998","1998","1000 SLC","29253000","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","1999","1999","1000 SLC","28496960","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2000","2000","1000 SLC","25232400","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2001","2001","1000 SLC","30082800","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2002","2002","1000 SLC","313056040","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2003","2003","1000 SLC","370461000","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2004","2004","1000 SLC","512736060","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2012","2012","1000 SLC","1210071814","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2013","2013","1000 SLC","1352977160","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2014","2014","1000 SLC","1771723483","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2015","2015","1000 SLC","2420835193","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01312","Bananas","2016","2016","1000 SLC","2730298845","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1997","1997","1000 SLC","74000000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1998","1998","1000 SLC","67660000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1999","1999","1000 SLC","71050000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2000","2000","1000 SLC","72150000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2001","2001","1000 SLC","78337755","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2002","2002","1000 SLC","81376182","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2003","2003","1000 SLC","115292031","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2004","2004","1000 SLC","127489532","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1992","1992","1000 SLC","107469486","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","197328141","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","152878419","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","381524861","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","450848364","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","225237600","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","346313400","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","329247840","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","188678400","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","278545050","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","524601980","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","407779320","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","837246600","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","917369360","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","658620000","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2008","2008","1000 SLC","1724705070","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2009","2009","1000 SLC","1240672600","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2010","2010","1000 SLC","1992622470","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2012","2012","1000 SLC","1316687513","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2013","2013","1000 SLC","1573293479","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2014","2014","1000 SLC","1982358791","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2015","2015","1000 SLC","2316249302","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","2647979178","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","1997","1997","1000 SLC","408000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","1998","1998","1000 SLC","570000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","1999","1999","1000 SLC","1746000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","2000","2000","1000 SLC","2400000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","2001","2001","1000 SLC","1380000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","2002","2002","1000 SLC","1365000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","2003","2003","1000 SLC","3550000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01323","Oranges","2004","2004","1000 SLC","5200000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2012","2012","1000 SLC","264459484","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2013","2013","1000 SLC","383609443","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2014","2014","1000 SLC","413399758","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2015","2015","1000 SLC","477768627","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2016","2016","1000 SLC","371261775","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0113","Rice","2012","2012","1000 SLC","1151659012","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0113","Rice","2013","2013","1000 SLC","1409896426","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0113","Rice","2014","2014","1000 SLC","1722817373","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0113","Rice","2015","2015","1000 SLC","1980122691","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","0113","Rice","2016","2016","1000 SLC","2321847846","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1997","1997","1000 SLC","42000000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1998","1998","1000 SLC","47115000","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1999","1999","1000 SLC","42922572","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2000","2000","1000 SLC","43401738","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2001","2001","1000 SLC","46660396","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2002","2002","1000 SLC","45944004","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2003","2003","1000 SLC","50405453","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2004","2004","1000 SLC","51053338","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2012","2012","1000 SLC","96306730","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2013","2013","1000 SLC","156684542","A","Official figure"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2014","2014","1000 SLC","200324358","E","Estimated value"
